,num__Age,num__Weight (kg),num__Height (m),num__Max_BPM,num__Avg_BPM,num__Resting_BPM,num__Session_Duration (hours),num__Fat_Percentage,num__Water_Intake (liters),num__Workout_Frequency (days/week),num__Experience_Level,num__BMI,cat__Gender_Female,cat__Gender_Male,cat__Workout_Type_Cardio,cat__Workout_Type_HIIT,cat__Workout_Type_Strength,cat__Workout_Type_Yoga
367,0.016994087819615505,-0.4427987054778467,-0.1234054828930359,-0.16581358581127792,-1.2654702162503622,-0.8266844387446106,1.8812272899826052,-1.0781805661602673,0.12601842965273913,0.7486544926707626,1.6353397088617743,-0.4308989207896053,1.0,0.0,0.0,0.0,1.0,0.0
83,-1.0546266057926375,0.24295901988220364,-0.738990763167486,1.658252136924703,-0.29264696415198715,1.3292248808878542,-0.5231129908112797,0.06661058291466887,-1.54010133938435,-1.4749833046455783,-1.0975434287662913,0.8182394074024171,1.0,0.0,0.0,0.0,1.0,0.0
61,1.006182420384772,-1.3895537740719457,-0.738990763167486,1.5713918644134657,-0.431621714451755,0.9249918834567671,-0.5231129908112797,1.3887637410012137,-0.8736534317695142,0.7486544926707626,0.2688981400477414,-1.2596208864460852,1.0,0.0,0.0,0.0,0.0,1.0
420,-1.384356049981023,1.2460076330954108,-0.738990763167486,0.00790695921119644,1.305562664295343,-0.018218443882436312,0.2883518539566567,0.3084678679305004,-0.3738175010583879,0.7486544926707626,0.2688981400477414,2.095059471399248,0.0,1.0,1.0,0.0,0.0,0.0
272,-0.47760007846296276,-1.333260229452837,-1.7393168436134658,0.7896494118123311,0.05478991159743246,-0.018218443882436312,-1.003981046970057,0.743810980958997,-1.54010133938435,-0.3631644059874078,-1.0975434287662913,-0.6471624817646784,1.0,0.0,0.0,0.0,0.0,1.0
285,0.9237500593376756,0.9031287704153858,-0.3542499629959547,0.1816275042336708,-0.29264696415198715,1.5987135458419124,1.6107390083932935,-2.0939811632267595,1.4589142448824097,1.860473391328933,1.6353397088617743,1.3165106518889853,0.0,1.0,1.0,0.0,0.0,0.0
360,0.5115882541021938,-0.0385087032133393,-0.3542499629959547,-0.686975220878701,0.05478991159743246,0.11652588859459274,0.34846036097650385,1.4371351980043807,-1.7067133162880583,-0.3631644059874078,-1.0975434287662913,0.18847991784300425,1.0,0.0,0.0,0.0,1.0,0.0
354,-1.1370589668397337,0.2327238299514565,1.800298517964619,0.00790695921119644,-1.6129070919997817,-0.42245144131352347,-1.7553373847181462,-0.3203610731106619,-0.5404294779620968,-0.3631644059874078,-1.0975434287662913,-0.7319377976669067,0.0,1.0,0.0,0.0,1.0,0.0
694,0.5115882541021938,-0.7549719983656304,-1.3545760434419345,1.223950774368517,-1.5434197168498978,-0.5571957737905525,1.2500879662742104,-1.0943043851613228,0.12601842965273913,1.860473391328933,1.6353397088617743,-0.05719548742467904,1.0,0.0,1.0,0.0,0.0,0.0
278,-0.6424648005571555,-0.4530338954085935,-0.6620426031331798,0.35534804925614516,-1.2654702162503622,-1.5004061011297558,0.8593826706452043,-0.99756147115499,0.12601842965273913,0.7486544926707626,1.6353397088617743,-0.11774928449769913,1.0,0.0,1.0,0.0,0.0,0.0
182,-0.39516771741586637,-0.8061479480193655,0.3382834773128017,1.0502302293460426,-0.3621343393018711,-0.42245144131352347,1.6708475154131408,-1.2716663941729323,0.12601842965273913,1.860473391328933,1.6353397088617743,-1.0727691697636217,1.0,0.0,1.0,0.0,0.0,0.0
368,0.016994087819615505,-0.17156617231305096,-0.6620426031331798,-1.5555779459910728,0.7496636630962717,-1.2309174361756978,0.2282433469368095,1.1630302749864379,-1.8733252931917674,-0.3631644059874078,0.2688981400477414,0.2369229555014208,1.0,0.0,1.0,0.0,0.0,0.0
814,1.4183442256202539,-0.6782080738850278,1.030816917621558,0.6159288667898567,1.0971005388456914,0.38601455354865083,-0.49305873730135613,-0.41710398711699415,1.1256902910749917,-0.3631644059874078,0.2688981400477414,-1.2405896930802789,0.0,1.0,1.0,0.0,0.0,0.0
598,-0.06543827322748087,-1.282084279799102,0.10743899720988288,1.5713918644134657,1.6529995400447628,0.2512702210716218,-0.6733842583608977,-0.8363232811444357,-0.040593547250969884,0.7486544926707626,0.2688981400477414,-1.4966457492747651,0.0,1.0,0.0,0.0,1.0,0.0
223,1.5832089477144466,0.5244267429777466,1.1077650776558643,-0.7738354933899382,-0.014697463552451464,-0.9614287712216396,0.9495454311749751,-2.3358384482425913,1.4589142448824097,0.7486544926707626,1.6353397088617743,-0.10909874205869607,0.0,1.0,0.0,1.0,0.0,0.0
778,0.346723532008001,-0.92897022718833,-0.046457322858729645,-0.6001149483674638,1.1665879139955753,1.1944805484108252,-0.6733842583608977,0.8083062569632185,-0.5404294779620968,0.7486544926707626,0.2688981400477414,-1.029516457568607,1.0,0.0,0.0,0.0,1.0,0.0
680,-0.9721942447455411,-0.5297978198891962,0.5691279574157204,-0.9475560384124126,0.05478991159743246,1.3292248808878542,0.6790571495856628,0.19560113492311187,0.7924663372675744,-1.4749833046455783,-1.0975434287662913,-0.8876475615689591,0.0,1.0,0.0,0.0,0.0,1.0
644,-1.3019236889339265,2.525406374438788,0.9538687575872518,1.3976713193909913,1.6529995400447628,-1.2309174361756978,-1.6050661171685285,-0.5783421771275485,1.6255262217861186,-1.4749833046455783,-1.0975434287662913,1.9549206838874005,0.0,1.0,0.0,0.0,0.0,1.0
486,1.1710471424789648,2.2234682714817513,1.4925058778273939,1.13709050185728,1.2360752891454592,-1.6351504336067848,0.31840610746658027,0.5019536959431655,-0.7070414548658052,0.7486544926707626,0.2688981400477414,1.238655769937959,0.0,1.0,0.0,0.0,0.0,1.0
923,1.0886147814318685,-0.06921427300558079,-1.1237315633390157,0.09476723172243362,1.4445374145951109,0.655503218502709,-0.7034385118708213,1.5661257500128238,-1.0402654086732233,-0.3631644059874078,0.2688981400477414,0.7161630066221827,1.0,0.0,0.0,1.0,0.0,0.0
841,0.9237500593376756,-0.5297978198891962,0.18438715724418914,1.0502302293460426,1.583512164894879,1.5987135458419124,-0.10235344167235005,0.05048676391361321,-0.7070414548658052,0.7486544926707626,0.2688981400477414,-0.6973356279108952,1.0,0.0,0.0,0.0,1.0,0.0
176,1.5832089477144466,-0.45815149037396713,0.41523163734710794,-0.3395341308337523,0.7496636630962717,1.4639692133648832,0.9795996846848987,-1.2394187561708214,0.12601842965273913,0.7486544926707626,1.6353397088617743,-0.7371281231303087,1.0,0.0,0.0,1.0,0.0,0.0
846,-1.4667884110281193,1.1129501639957,0.03049083717557662,0.5290685942786195,0.19376466189720032,1.3292248808878542,-0.7635470188906684,0.4213346009378883,1.6255262217861186,-1.4749833046455783,-1.0975434287662913,1.2403858784257593,0.0,1.0,1.0,0.0,0.0,0.0
677,0.09942644886671188,-0.9903813667728119,-0.5081462830645672,1.5713918644134657,-1.6129070919997817,1.1944805484108252,0.04791782587726792,1.243649369991715,-1.54010133938435,-0.3631644059874078,0.2688981400477414,-0.8738066936665547,1.0,0.0,0.0,0.0,1.0,0.0
582,-0.14787063427457725,0.2224886400207093,0.3382834773128017,0.00790695921119644,-1.0570080908007102,-0.6919401062675815,0.31840610746658027,0.34071550593261113,-0.8736534317695142,0.7486544926707626,0.2688981400477414,0.03623037091655299,0.0,1.0,0.0,1.0,0.0,0.0
500,1.253479503526061,-1.2974370646952225,-1.7393168436134658,-0.4263944033449895,1.5140247897449948,-0.5571957737905525,0.3785146144864268,0.8728015329674406,-1.0402654086732233,-1.4749833046455783,-1.0975434287662913,-0.5935291186428598,1.0,0.0,0.0,0.0,1.0,0.0
490,0.18185880991380826,0.28901737457056476,0.2613353172784954,-1.5555779459910728,1.2360752891454592,1.1944805484108252,0.04791782587726792,1.0662873609801056,-0.7070414548658052,0.7486544926707626,0.2688981400477414,0.1573379650625938,1.0,0.0,0.0,0.0,1.0,0.0
163,1.4183442256202539,0.8468352257962775,0.9538687575872518,-1.64243821850231,0.05478991159743246,-0.42245144131352347,0.9495454311749751,-2.2874669912394245,1.4589142448824097,0.7486544926707626,1.6353397088617743,0.2974767525744409,0.0,1.0,1.0,0.0,0.0,0.0
248,1.5832089477144466,0.13548952560935953,0.18438715724418914,1.13709050185728,-0.431621714451755,-0.5571957737905525,-0.49305873730135613,-0.15912288310010755,0.4592423834601564,-1.4749833046455783,-1.0975434287662913,0.03796047940435323,0.0,1.0,0.0,1.0,0.0,0.0
617,0.8413176982905792,0.6011906674583493,1.1077650776558643,0.268487776744908,1.0276131636958075,-1.2309174361756978,0.10802633289711511,-0.20749434010327397,-0.5404294779620968,0.7486544926707626,0.2688981400477414,-0.034704077083271,0.0,1.0,0.0,1.0,0.0,0.0
970,1.6656413087615431,-0.5912089594736784,0.2613353172784954,1.223950774368517,-1.6129070919997817,-1.2309174361756978,1.4003592338238284,-1.0298091091571007,0.12601842965273913,1.860473391328933,1.6353397088617743,-0.8028722456667308,1.0,0.0,1.0,0.0,0.0,0.0
668,-0.06543827322748087,0.7086601617311926,0.5691279574157204,-1.0344163109236497,0.4022267873468521,0.790247550979738,1.4003592338238284,-2.4325813622489236,1.4589142448824097,0.7486544926707626,1.6353397088617743,0.4047434788180773,0.0,1.0,1.0,0.0,0.0,0.0
375,-1.384356049981023,1.7833551044596292,0.723024277484333,-0.8606957659011755,-0.9180333405009424,-1.6351504336067848,-0.7635470188906684,0.48582987694210983,-0.5404294779620968,0.7486544926707626,0.2688981400477414,1.4012859677912142,0.0,1.0,0.0,0.0,0.0,1.0
412,-0.47760007846296276,0.5039563631162522,2.031142998067538,0.35534804925614516,-0.431621714451755,-1.5004061011297558,1.0096539381948224,-2.368086086244702,1.4589142448824097,0.7486544926707626,1.6353397088617743,-0.6021796610818629,0.0,1.0,0.0,0.0,1.0,0.0
74,0.18185880991380826,1.1334205438571936,-0.8159389232017906,-0.686975220878701,-0.29264696415198715,-1.6351504336067848,-0.3728417232616624,-0.28811343510855114,0.7924663372675744,0.7486544926707626,0.2688981400477414,2.0275852403750254,0.0,1.0,1.0,0.0,0.0,0.0
113,-1.7140854941694084,0.8007768711079156,1.5694540378617001,-1.64243821850231,-0.29264696415198715,1.3292248808878542,1.4003592338238284,-2.142352620229926,1.4589142448824097,0.7486544926707626,1.6353397088617743,-0.10736863357089584,0.0,1.0,0.0,1.0,0.0,0.0
802,-1.5492207720752156,0.1457247155401067,0.18438715724418914,0.35534804925614516,-1.5434197168498978,1.4639692133648832,0.2282433469368095,-0.030132331091663963,1.1256902910749917,-0.3631644059874078,0.2688981400477414,0.04834113033115713,0.0,1.0,0.0,0.0,0.0,1.0
544,-0.31273535636877003,-0.4223283256163524,0.10743899720988288,1.5713918644134657,-0.014697463552451464,1.1944805484108252,-0.6733842583608977,0.743810980958997,0.12601842965273913,0.7486544926707626,0.2688981400477414,-0.5364355385454409,0.0,1.0,0.0,1.0,0.0,0.0
390,0.5115882541021938,-0.6935608587811486,-0.046457322858729645,1.223950774368517,0.47171416249673603,0.38601455354865083,0.1681348399169623,-0.28811343510855114,0.7924663372675744,0.7486544926707626,0.2688981400477414,-0.7613496419595169,0.0,1.0,0.0,1.0,0.0,0.0
104,0.9237500593376756,-0.12039022265931587,1.800298517964619,-1.208136855946124,-0.29264696415198715,0.790247550979738,-0.8537097794204392,0.06661058291466887,-1.0402654086732233,-0.3631644059874078,-1.0975434287662913,-1.0416272169832113,0.0,1.0,0.0,0.0,1.0,0.0
114,1.0886147814318685,0.5346619329084937,-0.046457322858729645,-1.208136855946124,-0.431621714451755,-1.2309174361756978,-0.7334927653807449,-0.1268752450979968,0.12601842965273913,0.7486544926707626,0.2688981400477414,0.6417683416467576,0.0,1.0,0.0,0.0,1.0,0.0
417,0.5115882541021938,-1.2155555452492461,-0.6620426031331798,-1.0344163109236497,1.0971005388456914,0.655503218502709,-0.012190681142579271,1.1146588179832722,-0.20720552415467888,0.7486544926707626,0.2688981400477414,-1.0762293867392227,1.0,0.0,0.0,0.0,1.0,0.0
442,-1.4667884110281193,0.45789800842789113,1.3386095577587813,1.223950774368517,-0.431621714451755,-0.9614287712216396,1.640793261903217,-2.174600258232037,1.4589142448824097,0.7486544926707626,1.6353397088617743,-0.2994106757167606,0.0,1.0,0.0,0.0,0.0,1.0
409,-1.5492207720752156,-1.0671452912534145,-1.1237315633390157,0.7027891393010939,1.7919742903445306,0.2512702210716218,-2.266259694386847,0.7115633429568863,-1.7067133162880583,-1.4749833046455783,-1.0975434287662913,-0.6350517223500742,1.0,0.0,0.0,0.0,0.0,1.0
92,1.0886147814318685,0.10478395581711877,-0.738990763167486,-0.5132546758562266,0.47171416249673603,-1.6351504336067848,0.017863572367344326,0.08273440191572395,1.7921381986898277,-0.3631644059874078,0.2688981400477414,0.6417683416467576,0.0,1.0,1.0,0.0,0.0,0.0
548,-0.39516771741586637,-0.1818013622437974,-1.7393168436134658,1.0502302293460426,-0.7790585902011746,-0.15296277635946537,0.34846036097650385,1.3726399220001593,-0.8736534317695142,0.7486544926707626,0.2688981400477414,1.0829460060359062,1.0,0.0,1.0,0.0,0.0,0.0
89,-0.39516771741586637,0.18666547526309463,-0.9698352432704032,1.13709050185728,-0.9180333405009424,-1.5004061011297558,-1.845500145247917,0.6309442479516091,0.12601842965273913,-1.4749833046455783,-1.0975434287662913,0.9324265675972557,1.0,0.0,0.0,1.0,0.0,0.0
336,-1.631653133122312,0.02290243637114294,0.18438715724418914,-0.9475560384124126,-0.22315958900210323,0.2512702210716218,-0.16246194869219724,0.9372968089716621,-1.54010133938435,0.7486544926707626,0.2688981400477414,-0.08660733171728865,1.0,0.0,1.0,0.0,0.0,0.0
961,-0.6424648005571555,-0.2739180716205211,-0.43119812303026095,0.35534804925614516,-0.431621714451755,1.1944805484108252,-0.7034385118708213,0.9372968089716621,-1.8733252931917674,0.7486544926707626,0.2688981400477414,-0.0450847280100749,1.0,0.0,0.0,0.0,0.0,1.0
895,-0.9721942447455411,0.19178307022846855,0.2613353172784954,-1.121276583434887,-0.7790585902011746,0.5207588860256799,-1.7252831312082226,0.018239125911502452,-0.5404294779620968,-0.3631644059874078,-1.0975434287662913,0.05180134730675823,0.0,1.0,1.0,0.0,0.0,0.0
907,-0.39516771741586637,1.5428281410870743,-0.1234054828930359,0.4422083217673824,-0.5705964647515228,1.3292248808878542,-0.8837640329303629,0.34071550593261113,0.9590783141712834,-1.4749833046455783,-1.0975434287662913,1.864955042521771,0.0,1.0,0.0,1.0,0.0,0.0
589,-0.7248971616042519,2.5407591593349084,2.108091158101844,-0.07895331330004074,1.1665879139955753,-0.2877071088364944,-0.04224493465250287,0.45358223893999905,1.1256902910749917,0.7486544926707626,0.2688981400477414,1.0829460060359062,0.0,1.0,1.0,0.0,0.0,0.0
780,-1.0546266057926375,0.04337281623263654,-0.43119812303026095,-1.4687176734798357,-1.5434197168498978,-1.6351504336067848,0.34846036097650385,1.5822495690138794,-1.2068773855769321,-1.4749833046455783,-1.0975434287662913,0.3389993562816553,1.0,0.0,0.0,0.0,1.0,0.0
594,-1.3019236889339265,1.8754718138363522,1.4925058778273939,1.4845315919022286,-0.6400838399014068,-1.6351504336067848,-1.0941438074998278,0.09885822091677962,1.4589142448824097,-1.4749833046455783,-1.0975434287662913,0.9203158081826516,0.0,1.0,0.0,0.0,0.0,1.0
94,-1.384356049981023,1.5684161159139418,0.8769205975529455,-1.4687176734798357,0.6801762879463877,0.38601455354865083,-0.012190681142579271,-0.7557041861391585,0.12601842965273913,-0.3631644059874078,0.2688981400477414,1.0656449211579007,0.0,1.0,0.0,0.0,1.0,0.0
11,1.1710471424789648,-1.0364397214611734,-0.20035364292734217,-0.4263944033449895,0.6106889127965038,1.3292248808878542,-0.3127332162418152,-0.2558657971064398,1.4589142448824097,-0.3631644059874078,0.2688981400477414,-1.0814197122026248,0.0,1.0,0.0,1.0,0.0,0.0
396,-0.8073295226513483,0.7547185164195545,-0.8159389232017906,-0.5132546758562266,-1.4739323417000139,-0.9614287712216396,0.7992741636253571,-1.819876240208817,1.4589142448824097,0.7486544926707626,1.6353397088617743,1.5396946468152606,0.0,1.0,0.0,0.0,1.0,0.0
43,-1.631653133122312,-0.5860913645083048,-1.0467834033047094,0.35534804925614516,-1.0570080908007102,-1.2309174361756978,-0.3427874697517388,0.7921824379621634,-0.7070414548658052,-1.4749833046455783,-1.0975434287662913,-0.03643418557107185,1.0,0.0,1.0,0.0,0.0,0.0
42,0.346723532008001,2.110881182243534,0.7999724375186392,-1.64243821850231,-0.6400838399014068,0.11652588859459274,0.588894389055892,0.7599347999600521,0.4592423834601564,0.7486544926707626,0.2688981400477414,1.6711828918881046,0.0,1.0,0.0,0.0,0.0,1.0
329,0.18185880991380826,-0.0385087032133393,-0.6620426031331798,-1.2949971284573614,0.2632520370470842,-1.0961731036986686,0.4987316285261212,0.9211729899706065,-0.5404294779620968,-0.3631644059874078,0.2688981400477414,0.40301337033027645,1.0,0.0,0.0,1.0,0.0,0.0
167,-1.0546266057926375,-0.9187350372575829,-1.508472363510547,-0.4263944033449895,0.3327394121969682,-1.0961731036986686,-0.3427874697517388,0.27622022992838907,-1.54010133938435,-0.3631644059874078,-1.0975434287662913,-0.185223515521922,1.0,0.0,0.0,0.0,1.0,0.0
962,1.5007765866673504,0.5858378825622288,-0.5850944430988735,-0.686975220878701,1.583512164894879,0.655503218502709,0.9495454311749751,-1.9166191542151496,1.4589142448824097,0.7486544926707626,1.6353397088617743,1.1227385012553197,0.0,1.0,0.0,1.0,0.0,0.0
851,0.18185880991380826,-0.26368288168977394,0.10743899720988288,-1.3818574009685984,0.4022267873468521,-0.6919401062675815,0.2582976004467331,0.6470680669526642,-0.5404294779620968,-0.3631644059874078,-1.0975434287662913,-0.35996447278978133,1.0,0.0,0.0,0.0,0.0,1.0
581,0.5115882541021938,-0.9954989617381854,1.1847132376901688,1.223950774368517,0.6801762879463877,1.1944805484108252,-0.5231129908112797,0.6148204289505534,0.4592423834601564,0.7486544926707626,0.2688981400477414,-1.6073726924940026,0.0,1.0,0.0,0.0,1.0,0.0
735,-0.39516771741586637,-0.39162275582411166,-0.8159389232017906,-0.5132546758562266,0.12427728674731639,-0.018218443882436312,1.5205762478635227,-0.8685709191465464,0.12601842965273913,1.860473391328933,1.6353397088617743,0.06218199823356151,1.0,0.0,0.0,0.0,0.0,1.0
100,-1.0546266057926375,0.2941349695359387,-0.8159389232017906,-0.2526738583225151,-1.1959828411004783,1.4639692133648832,-0.28267896273189164,0.7115633429568863,0.6258543603638654,-0.3631644059874078,0.2688981400477414,0.9462674354996601,0.0,1.0,0.0,0.0,0.0,1.0
426,1.4183442256202539,0.539779527873867,1.1077650776558643,0.6159288667898567,-1.334957591400246,1.5987135458419124,0.7692199101154336,-1.9327429732162054,1.4589142448824097,1.860473391328933,1.6353397088617743,-0.0952578741562917,0.0,1.0,0.0,0.0,0.0,1.0
178,1.4183442256202539,-0.9750285818766915,-0.6620426031331798,-0.9475560384124126,0.8191510382461556,-1.2309174361756978,-0.46300448379143255,0.3568393249336662,-0.5404294779620968,-0.3631644059874078,0.2688981400477414,-0.7734604013741205,1.0,0.0,1.0,0.0,0.0,0.0
444,0.18185880991380826,-0.2534476917590268,0.3382834773128017,-1.64243821850231,0.4022267873468521,-1.6351504336067848,-0.10235344167235005,0.06661058291466887,-0.040593547250969884,-0.3631644059874078,0.2688981400477414,-0.4758817414724202,0.0,1.0,0.0,1.0,0.0,0.0
416,-0.6424648005571555,0.350428514155047,-0.1234054828930359,-0.2526738583225151,-1.5434197168498978,-0.42245144131352347,0.7091114030955864,-0.07850378809483038,-0.20720552415467888,0.7486544926707626,0.2688981400477414,0.48605857774470457,0.0,1.0,0.0,1.0,0.0,0.0
630,0.5115882541021938,0.9031287704153858,0.6460761174500267,-0.16581358581127792,0.6801762879463877,1.0597362159337962,1.3402507268039812,-2.0617335252246485,1.4589142448824097,1.860473391328933,1.6353397088617743,0.5552629172567284,0.0,1.0,0.0,0.0,0.0,1.0
857,1.1710471424789648,-0.3865051608587377,-1.3545760434419345,1.223950774368517,-0.29264696415198715,-0.018218443882436312,1.5506305013734463,-0.8846947381476021,0.12601842965273913,0.7486544926707626,1.6353397088617743,0.4618370589154963,1.0,0.0,0.0,1.0,0.0,0.0
682,-0.23030299532167364,-0.6475025040927871,0.18438715724418914,-0.16581358581127792,-1.0570080908007102,-0.5571957737905525,-0.7936012724005921,1.5016304740086024,-0.5404294779620968,-0.3631644059874078,-1.0975434287662913,-0.827093764495939,1.0,0.0,0.0,0.0,1.0,0.0
177,-0.8073295226513483,-0.8061479480193655,0.3382834773128017,0.9633699568348055,-1.40444496655013,-0.15296277635946537,-1.7252831312082226,1.3242684649969922,-0.040593547250969884,-0.3631644059874078,-1.0975434287662913,-1.0727691697636217,1.0,0.0,0.0,0.0,0.0,1.0
395,-1.0546266057926375,-0.40185794575485884,-1.7393168436134658,1.223950774368517,-0.6400838399014068,-0.2877071088364944,2.031498557532223,-1.626390412196152,0.12601842965273913,1.860473391328933,1.6353397088617743,0.7524952848659945,1.0,0.0,0.0,0.0,1.0,0.0
657,-0.06543827322748087,-0.166448577347677,1.4925058778273939,-0.8606957659011755,0.47171416249673603,1.4639692133648832,0.1681348399169623,0.6148204289505534,0.6258543603638654,0.7486544926707626,0.2688981400477414,-0.9516615756175809,0.0,1.0,1.0,0.0,0.0,0.0
835,1.253479503526061,-0.3967403507894849,-0.2773018029616484,0.7027891393010939,-0.8485459653510585,0.9249918834567671,1.3101964732940576,-1.4006569461813758,0.12601842965273913,0.7486544926707626,1.6353397088617743,-0.28729991630215646,1.0,0.0,0.0,0.0,0.0,1.0
934,1.0886147814318685,-0.427445920581726,-0.8159389232017906,-1.0344163109236497,0.47171416249673603,-0.9614287712216396,0.1380805864070387,-0.7073327291359921,-0.5404294779620968,0.7486544926707626,0.2688981400477414,0.015469069062945805,0.0,1.0,0.0,0.0,1.0,0.0
665,1.5832089477144466,-1.021086936565053,0.4921797973814142,-0.6001149483674638,1.7919742903445306,-1.3656617686527268,-0.40289597677158534,0.7115633429568863,0.6258543603638654,-0.3631644059874078,-1.0975434287662913,-1.3686177211775217,0.0,1.0,0.0,1.0,0.0,0.0
383,-0.47760007846296276,-0.19203655217454454,0.18438715724418914,-0.2526738583225151,0.47171416249673603,1.1944805484108252,-1.214360821539522,0.6148204289505534,-1.54010133938435,-1.4749833046455783,-1.0975434287662913,-0.3236321945459689,1.0,0.0,0.0,0.0,1.0,0.0
930,1.5832089477144466,-0.6475025040927871,-1.1237315633390157,-1.208136855946124,1.5140247897449948,-0.8266844387446106,2.1517155715719176,-0.8685709191465464,0.12601842965273913,0.7486544926707626,1.6353397088617743,-0.06757613835148232,1.0,0.0,0.0,0.0,1.0,0.0
257,-0.8897618836984447,1.8703542188709792,0.4921797973814142,0.268487776744908,-1.6129070919997817,0.790247550979738,0.2282433469368095,-0.06237996909377472,-0.8736534317695142,0.7486544926707626,0.2688981400477414,1.6815635428149085,0.0,1.0,0.0,1.0,0.0,0.0
522,-0.6424648005571555,-1.2155555452492461,-0.5850944430988735,-1.4687176734798357,1.583512164894879,-0.2877071088364944,-0.46300448379143255,0.14722967791994604,-0.20720552415467888,-1.4749833046455783,-1.0975434287662913,-1.114291773470836,1.0,0.0,1.0,0.0,0.0,0.0
335,1.6656413087615431,0.8263648459347831,0.2613353172784954,0.6159288667898567,1.7224869151946467,1.5987135458419124,0.2883518539566567,0.27622022992838907,0.6258543603638654,-0.3631644059874078,0.2688981400477414,0.7438447424269921,0.0,1.0,0.0,0.0,1.0,0.0
597,-0.47760007846296276,-0.7959127580886187,-1.4315242034762408,-1.2949971284573614,0.8191510382461556,0.11652588859459274,-0.5832214978311269,0.6470680669526642,-1.8733252931917674,-0.3631644059874078,-1.0975434287662913,-0.06238581288808037,1.0,0.0,0.0,0.0,1.0,0.0
15,0.016994087819615505,-1.5072584582755364,0.18438715724418914,0.09476723172243362,-0.8485459653510585,-1.3656617686527268,-0.3728417232616624,0.16335349692100112,-0.8736534317695142,-1.4749833046455783,-1.0975434287662913,-1.7751932158106591,1.0,0.0,0.0,0.0,1.0,0.0
3,-1.1370589668397337,-0.9596757969805708,-0.20035364292734217,0.8765096843235683,1.4445374145951109,-0.8266844387446106,-1.9957714127975348,0.5825727909484426,-0.8736534317695142,-0.3631644059874078,-1.0975434287662913,-0.9914540708369944,0.0,1.0,0.0,0.0,1.0,0.0
495,1.4183442256202539,2.3565257405814624,1.3386095577587813,1.658252136924703,-1.1959828411004783,0.790247550979738,-1.7853916382280697,-0.41710398711699415,0.9590783141712834,-1.4749833046455783,-1.0975434287662913,1.4791408497422398,0.0,1.0,0.0,1.0,0.0,0.0
256,0.18185880991380826,0.539779527873867,0.4921797973814142,0.4422083217673824,-0.29264696415198715,-0.15296277635946537,1.3101964732940576,-1.6908856882003738,1.4589142448824097,0.7486544926707626,1.6353397088617743,0.27844555920863456,0.0,1.0,1.0,0.0,0.0,0.0
529,0.26429117096090465,0.8417176308309042,1.5694540378617001,0.7027891393010939,1.0276131636958075,0.38601455354865083,1.280142219784134,-2.0617335252246485,1.4589142448824097,0.7486544926707626,1.6353397088617743,-0.07103635532708343,0.0,1.0,0.0,0.0,0.0,1.0
737,-0.39516771741586637,2.2183506765163776,0.6460761174500267,0.09476723172243362,1.6529995400447628,0.655503218502709,0.31840610746658027,-0.11075142609694114,-0.7070414548658052,-1.4749833046455783,-1.0975434287662913,1.911667971692386,0.0,1.0,0.0,0.0,0.0,1.0
688,-0.7248971616042519,-0.4735042752700875,-0.43119812303026095,-1.3818574009685984,1.305562664295343,1.0597362159337962,-0.7034385118708213,0.14722967791994604,-0.040593547250969884,0.7486544926707626,0.2688981400477414,-0.28729991630215646,1.0,0.0,0.0,1.0,0.0,0.0
842,0.016994087819615505,0.4988387681508791,0.18438715724418914,-1.2949971284573614,1.5140247897449948,-0.9614287712216396,0.1981890934268859,0.6309442479516091,0.2926304065564474,0.7486544926707626,0.2688981400477414,0.43934564857408887,0.0,1.0,1.0,0.0,0.0,0.0
393,0.346723532008001,-0.2892708565166415,0.9538687575872518,-0.8606957659011755,-1.5434197168498978,-0.5571957737905525,-0.22257045571204445,0.3729631439347219,0.9590783141712834,-1.4749833046455783,-1.0975434287662913,-0.8253636560081381,0.0,1.0,1.0,0.0,0.0,0.0
222,-1.2194913278868302,-0.667972883954281,0.2613353172784954,0.7896494118123311,-0.9180333405009424,1.4639692133648832,-1.8755543987578405,0.7921824379621634,-1.54010133938435,-0.3631644059874078,-1.0975434287662913,-0.8876475615689591,1.0,0.0,0.0,1.0,0.0,0.0
179,-1.631653133122312,-1.1746147855262583,-0.2773018029616484,-0.3395341308337523,0.2632520370470842,0.2512702210716218,-0.6132757513410505,0.6470680669526642,-0.3738175010583879,-0.3631644059874078,-1.0975434287662913,-1.2077176318120675,1.0,0.0,0.0,0.0,0.0,1.0
289,0.6764529761963866,0.5193091480123726,0.8769205975529455,0.4422083217673824,-0.5011090896016389,0.38601455354865083,0.34846036097650385,-0.1268752450979968,1.2923022679787006,0.7486544926707626,0.2688981400477414,0.0189292860385469,0.0,1.0,0.0,0.0,1.0,0.0
920,1.006182420384772,0.8314824409001571,-0.8159389232017906,-1.4687176734798357,-0.7095712150512907,1.3292248808878542,0.9194911776650515,-2.158476439230981,1.4589142448824097,0.7486544926707626,1.6353397088617743,1.638310830619894,0.0,1.0,1.0,0.0,0.0,0.0
324,0.26429117096090465,-0.7396192134695101,-0.43119812303026095,1.0502302293460426,0.4022267873468521,-0.9614287712216396,-0.3427874697517388,1.4371351980043807,-0.3738175010583879,-1.4749833046455783,-1.0975434287662913,-0.6091000950330651,1.0,0.0,0.0,0.0,0.0,1.0
